,INDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,Fmin,Fmean,Fmax,DATE,TIME,HOUR,TOP1MATCH,TOP1DIST,TOP2MATCH,TOP2DIST,TOP3MATCH,TOP3DIST,VOCALIZATIONS,MANUAL ID*,INPATHMD5,DATETIME,DAY,5_DAY,SECONDS,LUCOMAGNO,RIEDERALP,TO_INCLUDE,DEVICE,COORDX,COORDY,LATITUDE,LONGITUDE,CALL_1,CALL_2,CALL_3,CALL_4,FEMALE,INDIVIDUALS
1122,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_083202.wav,0,2769.813232,1.4080000000000001,1195.313,1337.612,1476.5629999999999,2020-04-18,09:18:11.813,9,cluster.27,1.257749,cluster.28,1.269161,cluster.26,1.299059,1,Lagmut_call1,pHRWsdCcB8EBWsmKkQoPiA==,2020-04-18 09:18:11.813,18,15,33491.813,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
1114,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_083202.wav,0,2788.522705,1.344,1054.688,1251.803,1429.6879999999999,2020-04-18,09:18:30.521,9,cluster.30,1.25558,cluster.29,1.306437,cluster.28,1.340344,1,Lagmut_call1,pHRWsdCcB8EBWsmKkQoPiA==,2020-04-18 09:18:30.521,18,15,33510.521,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
1352,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_083202.wav,0,2808.597412,1.813333,960.938,1334.559,1734.375,2020-04-18,09:18:50.597,9,cluster.12,0.998763,cluster.17,1.298578,cluster.26,1.3389739999999999,1,Lagmut_2calls_1-1,pHRWsdCcB8EBWsmKkQoPiA==,2020-04-18 09:18:50.597,18,15,33530.597,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,2,0,0,0,0,2
1131,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_083202.wav,0,2823.253418,1.429333,984.375,1239.063,1500.0,2020-04-18,09:19:05.253,9,cluster.06,1.350216,cluster.11,1.355861,cluster.09,1.3582049999999999,1,Lagmut_call1,pHRWsdCcB8EBWsmKkQoPiA==,2020-04-18 09:19:05.253,18,15,33545.253,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
1135,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_083202.wav,0,2833.728027,1.813333,937.5,1175.781,1359.375,2020-04-18,09:19:15.727,9,cluster.24,1.311795,cluster.31,1.315909,cluster.25,1.328374,1,Lagmut_call1,pHRWsdCcB8EBWsmKkQoPiA==,2020-04-18 09:19:15.727,18,15,33555.727,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
1127,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_083202.wav,0,2840.106689,1.472,867.188,1241.6989999999998,1476.5629999999999,2020-04-18,09:19:22.106,9,cluster.31,1.3148879999999998,cluster.33,1.328079,cluster.32,1.3561379999999998,1,Lagmut_call1,pHRWsdCcB8EBWsmKkQoPiA==,2020-04-18 09:19:22.106,18,15,33562.106,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
1115,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_083202.wav,0,2848.447998,1.514667,937.5,1164.4180000000001,1500.0,2020-04-18,09:19:30.448,9,cluster.30,1.322816,cluster.28,1.32686,cluster.32,1.3367879999999999,1,Lagmut_call1,pHRWsdCcB8EBWsmKkQoPiA==,2020-04-18 09:19:30.448,18,15,33570.448,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
665,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_083202.wav,0,2920.768066,1.8559999999999999,890.625,1071.907,1242.188,2020-04-18,09:20:42.768,9,cluster.33,0.607173,cluster.06,1.351142,cluster.32,1.357489,1,Lagmut_call2,pHRWsdCcB8EBWsmKkQoPiA==,2020-04-18 09:20:42.768,18,15,33642.768,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
270,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_093202.wav,0,732.970642,1.472,1007.813,1376.736,1945.3129999999999,2020-04-18,09:44:14.970,9,cluster.17,1.254837,cluster.33,1.29101,cluster.26,1.3403129999999999,1,Lagmut_call3,SSNyiI/vwc4cuSvfSWPG0g==,2020-04-18 09:44:14.970,18,15,35054.97,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
668,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200418_093202.wav,0,738.410645,2.218667,1031.25,1131.6960000000001,1218.75,2020-04-18,09:44:20.410,9,cluster.18,1.280101,cluster.30,1.334858,cluster.11,1.341624,1,Lagmut_call2,SSNyiI/vwc4cuSvfSWPG0g==,2020-04-18 09:44:20.410,18,15,35060.41,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
670,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200419_053002.wav,0,1027.41333,2.4106669999999997,960.938,1125.0,1382.8129999999999,2020-04-19,05:47:09.413,5,cluster.33,1.298836,cluster.21,1.3115569999999999,cluster.22,1.333709,1,Lagmut_call2,uc22luF7SIyLL4go55ujgA==,2020-04-19 05:47:09.413,19,15,20829.413,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
1138,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200419_053002.wav,0,1044.650635,2.3040000000000003,937.5,1143.145,1382.8129999999999,2020-04-19,05:47:26.649,5,cluster.06,1.350065,cluster.16,1.350298,cluster.32,1.350838,1,Lagmut_call1,uc22luF7SIyLL4go55ujgA==,2020-04-19 05:47:26.649,19,15,20846.649,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
1137,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200419_053002.wav,0,1078.079956,1.386667,1054.688,1350.586,1992.1879999999999,2020-04-19,05:48:00.080,5,cluster.32,1.321993,cluster.24,1.329474,cluster.17,1.34012,1,Lagmut_call1,uc22luF7SIyLL4go55ujgA==,2020-04-19 05:48:00.080,19,15,20880.08,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,1,0,0,0,0,1
271,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200419_053002.wav,0,1251.5839839999999,1.7919999999999998,1171.875,1595.9820000000002,1992.1879999999999,2020-04-19,05:50:53.584,5,cluster.15,1.2472159999999999,cluster.17,1.3100040000000002,cluster.14,1.312265,1,Lagmut_call3,uc22luF7SIyLL4go55ujgA==,2020-04-19 05:50:53.584,19,15,21053.584,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
273,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200419_053002.wav,0,1253.375977,1.322667,960.938,1147.8039999999999,1992.1879999999999,2020-04-19,05:50:55.375,5,cluster.33,1.0645950000000002,cluster.17,1.286837,cluster.15,1.332072,1,Lagmut_call3,uc22luF7SIyLL4go55ujgA==,2020-04-19 05:50:55.375,19,15,21055.375,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,0,1,0,0,1
477,D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200419_053000.wav,0,1318.0373539999998,2.24,937.5,1066.12,1992.1879999999999,2020-04-19,05:51:58.036,5,cluster.12,1.2340520000000001,cluster.18,1.311468,cluster.33,1.324709,1,Lagmut_call2,giWotsXMgCYByER8lBwIZw==,2020-04-19 05:51:58.036,19,15,21118.036,False,True,True,LM4,647858,139202,46.402467001219456,8.060956630672537,0,1,0,0,0,1
478,D:\LAGMUT2020,Riederalp\LM4_VS_647858-139202\0418_0516\Data,LM4_20200419_053000.wav,0,1320.2773439999999,2.325333,1242.188,1493.49,1992.1879999999999,2020-04-19,05:52:00.277,5,cluster.26,1.227185,cluster.27,1.2803209999999998,cluster.21,1.283762,1,Lagmut_call2,giWotsXMgCYByER8lBwIZw==,2020-04-19 05:52:00.277,19,15,21120.277,False,True,True,LM4,647858,139202,46.402467001219456,8.060956630672537,0,1,0,0,0,1
671,D:\LAGMUT2020,Lucomagno\LM3_TI_702929-156055\Sostituzione1_16.04-03.05.2020\Data,LM3-ALKALINE_20200419_053002.wav,0,1536.917358,1.92,984.375,1147.9489999999998,1570.3129999999999,2020-04-19,05:55:38.917,5,cluster.31,1.314561,cluster.33,1.338856,cluster.06,1.350049,1,Lagmut_call2,uc22luF7SIyLL4go55ujgA==,2020-04-19 05:55:38.917,19,15,21338.917,True,False,True,LM3,702929,156055,46.5478600289554,8.780714309229364,0,1,0,0,0,1
